Text,Emotion
i feel like hes a little pissed at me,anger
im feeling more fucked up than last night,anger
i can feel violent biff whole length is hit by thunder same desire fire is ignited very quickly,anger
im not crying in a corner or feeling so out of control irritable that i cant handle it,anger
i feel cold in,anger
when i was doing research a few months ago,anger
i don t feel all that petty about crying over skin,anger
i feel insulted by saying real is bigger than man u real is a cows shit,anger
i have a lot of feelings of love and warmth for her but sometimes i think i tortured her,anger
i feel insulted as if he feels he doesn t have to work for my money anymore he can put out anything people will buy it and radio will find something to play just because its him,anger
i mean i feel like such a fucking obnoxious bitch admitting this but i get a lot of messages from guys on myspace during the week,anger
i often feel offended when people other fans think i name my son joshua as joshua in josh groban,anger
i think my taiko experience so far has been at the root of my feeling dissatisfied and somewhat unhappy lately but theres just something else that i havent been able to explain,anger
i suspect that it will really appeal to christian readers but as an atheist i ended up feeling insulted by its religious message and its treatment of the topic,anger
i feel like waiting for you to be online and you didnt makes me furious,anger
i mean if someone wrote fanfiction about my book and made my villain gay for say druian i d be sitting there reading it and feeling furious,anger
i have a feeling often and often that its dangerous to wait for things that if you wait for things they only go further and further away,anger
i feel like thats petty so i convince myself that i dont give a shit,anger
i really have much of a clue how my ex actually feels or felt about anything really except that he hated it when i didnt screw the lids back on jars in the kitchen,anger
i don t know this shit happens but every time i find out about yet another secret makeshift graveyard full of women s bones i feel that enraged impotence just like it was the first time,anger
i do not feel outraged by the change in name changing tanjore to thanjavur and mysore to mysuru makes more sense but since the previous cities were named by the very people who made them what they are today from mere villages to major power centres it s not a crime to retain those names,anger
i do reviews only on my personal experience please do not feel insulted or put off by my words i intend only to advise,anger
im feeling less grumpy after that,anger
i feel i have rushed moments where i begin to take this life here for granted i just look at them they look at me and my graced life becomes the stage again warts crushed worms under foot and all the other conflicts that come with it,anger
when i noticed two spiders running on the floor in different directions,anger
i feel bitter about me being like this but then i really am not,anger
i feel rude taking pictures of them,anger
i feel complimented or insulted,anger
i feel grumpy i am short with my wife or children,anger
i got a feeling that it was rushed to,anger
i feel tortured being away from my baby,anger
im feeling kind of petty and selfish,anger
i feel irritable when he starts talking about it because it can go on for ev er,anger
i was feeling somewhat irritable through the whole thing,anger
i am feeling too grouchy to be properly penitential,anger
i had the same physical problems years ago that i have today i would have thought i would never make it to while i now feel less bothered by those same problems since i dont have a choice and dont care to let them bother me,anger
id love to go shopping for sure because i am annoyed feeling bitchy as of right now towards everyone especially you you you,anger
im going to have to spend the next five hours listening to three days grace to work it out of my system and you know how i feel about their rebellious apostrophe neglect,anger
im feeling very agitated right now,anger
i had started about two days ago with some sound sensitivity that i hadnt been having for a little while and then i started with feeling almost like motion if you will from movements and then started with smell sensitivity but luckily it hasnt bothered me since last night,anger
i really dont think seriously happy and focused like i am familiar with feeling nonetheless rather i feel strangely distracted and uncomfortable,anger
i almost always feel dissatisfied with novels after i finish them,anger
i wrote maybe a truth because i want to tell one guy something and i am afraid to tell him how i feel because he pissed me off,anger
i can feel her pissed off attitude towards me from far away,anger
i stop working on my homework and take a break without feeling irritable,anger
i enjoyed it for the most part for an entertainment value due to it being a fast and mostly fun read i also had several qualms with it at the same time that left me feeling dissatisfied,anger
i feel tortured,anger
i feel greedy to want it to recede some more but there you have it i do want that,anger
i feel angered by this and confused on how she could remarry already and especially to my father s own brother,anger
i feel so rebellious on my parents for not letting them know what i m doing for the moment and for my friends who were away for a long time and were thrilled to meet me there,anger
i actually just took a two hour break because i was feeling too pissed to keep writing,anger
i can feel the ice cold water freezing my insides especially coming in through the bottom of my feet and the numbness starts,anger
i feel so disgusted with myself for feeling the way i do,anger
i was feeling very bitter towards him so my responses where kind of cold,anger
i feel like i have to fucking go back and clarify every statement so that i dont get people agitated,anger
i suddenly feel like the grouchy grinch or jack skellington,anger
i think about it i feel a rushed mixture of excitement and nerves,anger
i feel that i dont have to get so envious,anger
i listened to oral arguments for a case that left me feeling frustrated and confused,anger
i feel as though marjane had to live a very rushed childhood not so much for what was happening in her surroundings but because of her eager need to know everything,anger
i feel disgusted by u,anger
i let emotion leak into the decision process and ended up with m feeling resentful,anger
i still feel violent but my ideas of torturing are far more tame than they were yesterday,anger
i want and don t want but i m starting to feel resentful about him missing all the signals i m sending him,anger
i felt even more frustrated and discouraged when i realized my reputation had been damaged but i also realized i had a choice i could feel resentful for the situation i was in or i could rebuild my good reputation,anger
i don t know if it s normal to feel cranky and weepy at this stage of my pregnancy but lately i ve been feeling really sad and disappointed for not giving birth last weekend after i felt that i was having labor pains early friday morning until the morning of saturday,anger
im feeling kind of irritated that the school year is over halfway over and all hes been getting is speech,anger
i know that god has a huge plan for my life but i cant stop myself from feeling impatient and i know its bad but i sometimes well almost all the time question him about this,anger
i feel like i want to hide away amp be distracted at the same time,anger
i feel it was very rude to put a camera that close to anybody s face in any situation,anger
i often feel angry or wound up about all the injustices and while the concerns are important and taking action is worthwhile existing in a constant state of feeling over wound cant be healthy,anger
i hide what i am truly feeling thinking for fear that it will lead to something far more dangerous,anger
i was feeling mad about the dress and mad at myself for being mad about the dress,anger
i feel myself becoming vicious once more,anger
i feel jealous angry or bitter ask why,anger
i still feel like the debate was vicious on both sides,anger
i lost touch with her several years ago and feel a little bitter towards her and yet not quite willing to get rid of a reminder of the good times we had,anger
i see wonderful godly parents taking care of their childrens i praise god even though i feel jealous,anger
i type this i can see my unacceptably huge muffin top protruding out of my top and i feel disgusted that i am letting all my hard work of previous rounds go to waste,anger
i feel im really just pissed,anger
i tried to build up layer after layer of pencil to obtain definition and again i was left feeling dissatisfied,anger
im feeling pretty resentful,anger
when my father shouted at me for going to a party with my sister,anger
i am so busy feeling disgusted of myself that i have no mood to revenge on them,anger
i was feeling pretty bitchy,anger
i knew i was feeling agitated irritated and depressed all at the same time,anger
i feel need to be stressed to be shared,anger
i have bad feelings towards guys because all the men in my family are really stubborn very aggressive and very competitive,anger
im seeing the sausage being made but rather than feeling appalled im broadening my understanding of what makes a good book,anger
i was feeling a little more resentful of what appeared to be poor planning by the organizers,anger
i feel suck mad and sad,anger
i feel it more when i see you not bothered,anger
i have to find myself sitting in front of the consultant feeling furious and increasingly upset at her patronising refusal to allow me to make a choice over the kind of birth i wanted,anger
i just feel annoyed at the way they share their success or even just the way they talk,anger
i was feeling kind of hostile anyway so that was okay with me,anger
i feel as hungers savage tooth and when no dinner is in sight the dinner bells a sound of ruth,anger
i didn t take the time to count the money partly because the cashier was already ringing up the next customer and i was feeling a bit rushed and in the way with the next person in line crawling up my back,anger
i also at first felt a hint of guilt but it was for a short period of time and then i just started to feel pissed off with the harassment,anger
i didnt think that it would come that fast or would come at all but i suppose it is because i feel cranky today,anger
i began to feel like maybe i had rushed into this and not prayed or thought through it enough,anger
i feel no bitter feelings for the fans that drove me out of the fandom anymore either,anger
i am feeling stressed like that is to the water,anger
i feel like the nytimes publishes an article like this every year or so and each time we get pissed and feisty quick to lash out with a slew of offended and defensive responses,anger
i feel pretty fucked up these days cant breathe properly,anger
i told him that i have been feeling like he cant really be bothered with me,anger
i couldnt help but feel a little selfish for wanting her to stay but in relationships of this sort youd better get used to some premature goodbyes,anger
i dont know what exactly i feel mostly annoyed and bored and upset and that kind of negative emotions,anger
i cant help feeling like something violent happened as soon as the cameras turned off wish i could find it on youtube,anger
im tired of feeling annoyed and drained,anger
i mean i feel like i always have to be someone else for people to like me becuase they wont understand my sarcastic side,anger
i said it when i read about people who are loosing more weight losing it quicker or who are just being generally more fabulous than me i feel envious,anger
i wanted to press charges against the people up the street and i guess he didnt feel like being bothered,anger
i feel food smarter already and slightly annoyed calories counting is so annoying,anger
im feeling kinda grumpy so im going to post videos that cheer me up,anger
i feel like i just don t want to be bothered i just listen to music,anger
i am feeling frustrated or angry with my husband in general,anger
i have a train case full of pretty make up and a drawer full of great hair products but each morning i feel bothered to do little more then lather my face with lotion before heading out for work,anger
i never knew i could be so weak i couldnt even fight what i was feeling i knew i hated to feel that way yet i just let the emotions run free i acted waaay childishly like a child deprived of candies,anger
im fine but i feel i have wronged someone,anger
i cannot help but feel insulted that my master did not see the need to greet me upon my waking,anger
i feel as if there is anyone who really understands the insincere motives of females its me,anger
i feel a cold or sore throat coming on i simply use a onguard regime to nip it in the bud,anger
i feel frustrated cause i think i know whats best,anger
i am generally not a fan of tingling cleansers as my skin can be quite sensitive but this doesnt give me rashes or leave my skin feeling too irritated,anger
i made her feel like crap and i said i hated her and i stopped loving her before the summer because shes never home anymore,anger
i feel rude if i bbm non stop,anger
i feel quite distracted as mum told me that my paws werent looking their best so instead of a nap ive had to do another pawdicur,anger
i can remember mailing my first notice of intent into the school board and feeling terribly rebellious and nervous,anger
i do not know what to say here i could not get a feeling for this soundtrack it rather distracted me and did not seem to really fit,anger
i had been feeling resentful of my parents for some few hours,anger
im just tired of feeling bitchy and completely worthless,anger
i feel like youve hated me ever since i was born and you wish i was never born,anger
i also feel the circumstances are out of my control and hostile,anger
i aimlessly do whatever i feel like doing with no sense of rhyme or reason and get easily distracted and start something else bouncing pointlessly without finishing what i started,anger
i have a feeling that she is going to be very annoyed with me by the end of the race because i am going to be more interested in taking pictures than paying attention to pace,anger
i started to feel a lil bit pissed off when i shared out advertorial by creating blog post or sharing in my social networking but there are some other people out there sharing out their adverts by asking people to click on those links,anger
i never feel like it s actually dangerous but the sirens drown out the pogues and the reggae both about three times an hour,anger
i feel so hateful this morning,anger
i have a task i hate to do i put the kitchen timer on for fifteen minutes it makes me feel like i wont be tortured for long,anger
i feel like im so spiteful so negative about everything and everyone now,anger
i feeling so aggravated about all of this,anger
i honestly was not sure if the pain i was feeling was a case of irritable bowels or indeed contractions,anger
i have a feeling that the robin that builds her next under our deck is getting pissed too,anger
i feel grouchy and i cannot think properly when i am deprived of food for more than two hours,anger
someone acting stupid in public,anger
i am feeling a little stressed to think that the trip is so close to being reality,anger
i feel little impatient especially thinking of who the scoundrel will be coming to impose his her their will on me,anger
i get the feeling that theyll all gel together anyway because im too impatient to wait on change,anger
i feel oh so irritable and then it all spins round again,anger
i knew that comment was insulting but i was so angry at being told how i should feel by those who hadnt a clue that i didn t care if they felt insulted,anger
i always think about are act the way i want to feel so even when im grumpy i still need to act pleasant and happy and then i will start to feel more that way,anger
i am sorry if you feel offended by my humorous statement my friend,anger
i want to find peace because there are so many things going on in the world that affect so many others and i feel selfish for being so sad four years later,anger
i feel incredibly selfish to say it but i was lead to believe i could trust that no matter what i would have the attention and space i needed from the people i felt loved me,anger
i hate him and the feeling is pretty mutual i find him obnoxious and he thinks im a bitch once again it has nothing to do with what happened and nobody thinks less of anybody because of it,anger
i feel so dissatisfied angry and embarrassed,anger
i hemmed and hawed over it and finally decided to fight it since the thought of it left me feeling so outraged and unjust,anger
i guess in non metaphoric terms i seem grumpy unhappy unfeeling and bitchy,anger
i was feeling quite grumpy when ajmed parked the jeep in front of yet another huge rock in the early dusk,anger
i like the kickoffs to borrow an expression from an englishman i know because i don t feel rushed in the morning,anger
i allow that mormonism is crazy i feel like krakauer almost randomly chose a religion to pick apart and deem violent,anger
i wake up every morning excited about breakfast rather than feeling like i cant be bothered,anger
i will just say that i feel jealous and angry,anger
i am feeling so violent i just fucking shuddered in anticipation,anger
i look in my wallet and i feel a cold chill,anger
i feel resentful in that i sacrificed alot for her for very little in return,anger
im feeling very distracted today,anger
ive spent the last several days feeling irritated with myself because im not writing,anger
i feel fucked tape re recorded,anger
im feeling incredibly grumpy today a combination of hay fever rain and the stress of our hopefully imminent move,anger
i feel like its rude to ignore people,anger
i guess all married couple have days every now and then when one partner feels like being domestically violent toward the other,anger
i dont know why for some reason i feel really pissed off by this person ive supported for years,anger
i have rarely left a meeting feeling more angry and upset,anger
i feel disgusted by most people,anger
i started having that creepy feeling again like she still hated me,anger
i don t feel disgusted with it by then it s safe to try writing,anger
i feel disgusted that a situation like this had to happen in the first place,anger
i think i have a right to know if my neighbour can t see if i m feeling envious or embarrassed or can t tell the difference between the don t walk guy from the walk guy,anger
i feel no i have not been the victim of a violent crime and no i have never had to deal with a girl being pregnant with my child,anger
i am in no way pessimistic but i often have to bite my tongue in the netherlands when i feel a sarcastic comment popping up in my head,anger
i do apologize in advance if you may feel offended,anger
i still dont know how i feel i hated getting wisconsin plates,anger
i feel the need to preface this by saying that i am strongly in favor of keeping violent or otherwise inappropriate videogames out of the hands of minors and i believe that this is an issue that parents and the government need to work on together,anger
i think its cos its a bit stormy out i always feel irritable and uncomfortable when its like that,anger
i feel too greedy to actually ask them,anger
i just act how i feel im becoming what ive always hated,anger
i feel that it is a little dangerous to let scientists be independently funded while working in these communal labs with no supervision or regulation,anger
i feeling so agitated right now,anger
i would buy something from tropical smoothie and eat half of it and then feel like i was disgusted to even take an extra sip or bite,anger
i feel disgusted and lose respect for them as a lady he said,anger
i feel grouchy at one point then it changes to a panic then to having this feeling like someone or something is after me,anger
i am already feeling so tortured for having to wait for the results i need to sleep early coz i wake up at am these days,anger
i am just making people upset and feel irritated,anger
i feel like they hated me but i m too scared to listen to the tape,anger
i woke up this morning feeling not grumpy but just not in the best of moods,anger
i remember watching this as a child and feeling a bit outraged on charlie browns behalf when peppermint patty invites herself over to his house for thanksgiving and then gets angry when she doesnt get the meal she expects,anger
i wish santa claus was a real person cause i didnt feel as greedy when i was a kid and thought i was getting my loot for free,anger
i cannot imagine what african americans feel inside their hearts and guts when they see such a hateful image,anger
ive been feeling kind of bitchy lately,anger
i guess we would naturally feel a sense of loneliness even the people who said unkind things to you might be missed,anger
i dont know whats wrong with me i try studying but i just feel like im fluffing around and getting distracted all the time,anger
i am feeling very irate right now because i have to wait for another one fucking month just to get my hair done,anger
i feel frustrated that i cant answer questions for distributors or customers,anger
im feeling very bitchy about this episode in general,anger
i feel selfish for praying through things,anger
i just feel so fucked up by everything that the only place i can confide and spill my emotions is here because there isnt anyone like you,anger
i hope that they can tell a difference and that i feel less tortured by the experience,anger
i feel about petty games,anger
i wanted to feel about our wedding and i hated that i felt resentful of what is supposed to be a joyous and celebratory occasion,anger
i feel stronger clearer but a little annoyed not quite sure why,anger
i just feel enraged and impotent seemingly unable to enact the change i want to see,anger
i am less in shock and currently feeling insulted about being hung out to dry this past weekend burning his things seems a pretty fair rewards for my unappreciated grace under pressure,anger
deception from a person i loved very much,anger
i cant get sleep she said irritated i am feeling cold,anger
i and others feel when angry is a huge wave of relief from what we previously felt sitting in the dank room of fear and powerlessness,anger
i feels at all bitter over his treatment he gave no indication on monday night,anger
i don t like it when things feel as if they re being rushed,anger
im sure there are situations when this happens with the older crowd i feel its dangerous to do online dating when youre young,anger
i do feel stressed i have a bunch of tools in my pocket to fight back with,anger
i feel grouchy,anger
i need not feel annoyed that they beg but rather love them and feel compassion that circumstances have compelled them to resort to begging,anger
i am feeling a little stressed about my book club coming up and dont know how im going to fit people into that place,anger
i feel a bit dissatisfied,anger
i feel like you think im heartless and honestly im really not not about this,anger
i had applied for a job and they had assured me that the exams would take place a few months later a week later i went to obtain some more information and they told me that the exams had already taken place,anger
i mean i feel even more disgusted at myself after ive moved here when im usually just disgusted at the human race in general something like that,anger
i don t feel they re being rude or impudent,anger
i have a feeling some violent surprises are in the offing,anger
i kept all the money then i would feel greedy,anger
i often feel dissatisfied when i don t have at least one project going on,anger
i feel like an obnoxious american in the amazing race not discounting on people who cant speak english,anger
ive come to appreciate in the uk where the general lack of chilli and other spicy foods usually leaves me feeling somewhat appalled,anger
i didn t leave feeling sarcastic and annoyed at having to treat someone as though they re better than me,anger
i feel like there s a reason to buy another tom petty record,anger
i was still feeling bitchy not sad,anger
i feel a petty sting of worry that i wont have tv reception for the breeders cup,anger
i have a feeling the googler in this case was again dissatisfied with his search results,anger
i prevent them from inevitably feeling insulted when i tell them that life here just isn t enough for me anymore,anger
i feel appalled at my sadness and hurt,anger
i feel a bit bitchy today lt take a look its free and it doesnt concern you so i was reading the critics for mamma mia,anger
i spent most of the first day feeling pissed off thanks to the tourism and hospitality workers who trump thailands comparatively feeble efforts to fleece gullible white people,anger
i was feeling very spiteful and was only encouraged by this bit of information,anger
i think youre being a dick bitch id just walk away instead of laying out everything i feel when im pissed i shut down and look out the window in steely silence,anger
i feel like im heartless cuz a week after my boyfirend of months broke up with me i was thinking about another guy,anger
i feel when i mad at you,anger
ill admit there is definitely some sort of testosterone laden feeling of accomplishment in being a fucking savage helping women who cannot control a way unruly crowd,anger
i suggest you do though it might be hard cause it is a bit slow at times if you don t feel a bit of a tug at your heart or perhaps feel a tear forming in your tear ducts i will declare that you are heartless and thus should be banished from the rest of the world,anger
i know exactly how she feels because i hated it so badly i got so depressed i was cutting myself when i got so low i started thinking about suicide i did run away to nyc the farthest place from them where they wouldnt be able to find me,anger
ill find you everyday if you feel not annoyed,anger
im no longer feeling bitchy,anger
im just feeling grumpy and impatient and im ready to get things moving,anger
i didnt want to shoot him sorry to be a party pooper because i have been a lecture basher before and i know how it feels when people are hostile to you,anger
i feel him i touch him with my hands i form him without wanting to i give him to myself i take him away from myself how impatient i am to see him,anger
i almost always feel the inside of my tire but in my rushed state i failed to do this important step,anger
i feel grouchy tonight,anger
i love if i feel a cold coming on,anger
i feel like the world is just being bitter and cold but its degrees out sunny and bold something went a rye before early tea time and i cant figure it out yet,anger
i see people who have accomplished so much more than me and i feel envious and incompetent,anger
i started to see a concerning pattern i d rush home at the end of the evening s activities to write out a post sometimes i d be feeling frustrated and flustered while sometimes i was eager and inspired,anger
i feel so tortured by it,anger
i feel a bit rude leaving you hanging there from my last post with an almost done room and then radio silence,anger
There was anger in Jacob 's voice and stance as he led her towards Sylvie 's bedr,anger
The anger in her voice took him ab,anger
"Driving back , she managed to keep her anger in cont",anger
One insider said last week : ` The sheer anger of people has taken everybody by surpr,anger
"He was court martialled but to the anger of the unpopular Governor , was acquit",anger
He also incurred the anger of the apothecaries who were afraid of being put out of business if all their complex mixtures were swept a,anger
"This time , with deepening anger on the streets over price liberalisation , the hardliners were not to forgo their cha",anger
"He said nothing , and from the anger on his face she saw that he did n't think he owed her a re",anger
"` No , better to limit the damage , control his anger , make nothing of it , pretend he did n't m",anger
"As he released his anger , he felt his love for his ex-wife , and wept over their divo",anger
"His granddaughter 's anger , so like his own , took some of the sting out of Ballater 's wr",anger
His mounting anger was making his speech more and more incomprehensible through his stroke-stiffened mo,anger
He said : ` Community anger is running h,anger
His face darkened with an,anger
The guard stiffened in an,anger
Mr Jones exploded in an,anger
"There were rumours of anger among the grain farmers , who were being given IOUs instead of cash for their cr",anger
She showed her anger in public by virtually ignoring Char,anger
"He looked away , a bitter anger in his e",anger
"A terrible , furious , impotent anger filled him , making him want to strike out , to shout and scr",anger
"Clive Greenacre was not only put out when his agoraphobic wife started to express her anger about his callous behaviour , but also amazed by the sexual demands she then started to make on ",anger
"` Robots , "" he said , ` gave me a means of venting my anger , "" a remark whose logic baffled me until I read another ` Logic alone can not explain thi",anger
There is always a moment in time when we can make a decision whether or not to vent our an,anger
Bernice was so angry she could hardly sp,anger
"Even so , becoming angry when travel arrangements go wrong can hardly h",anger
So you can see why mothers get angry when they discover that even everyday foods such as apples can cause a build-up of unwanted chemicals in their children 's bod,anger
Always he gets angry when she takes customers hom,anger
"People were very angry when Admiral Byng failed to attack the French at Minorca , and the decision to execute him for cowardice was exactly what the public wan",anger
Piggy had no sense of humour and often got very angry when other boys found things he did amus,anger
Have you ever felt so angry about men that you 've been moved to write a song about,anger
"He was angry about class , hypocrisy and the establishm",anger
"Believing that he had no ` right "" to be angry over this mishap , Matthew retreated to his bedroom , took out a penknife and cut a painful slit in his own h",anger
"I could tell she was angry and I was ready to cry , but Frankie pulled me roughly back off the step and we turned to le",anger
"` We do n't go to Lightwater Valley , "" said an equally affronted bus dri",anger
"Ah was affronted fur her , imagine gettin' stuck ` n "" huvin' to get rolled on to a stretcher , the perr o' them , and kerted oot covered up wi' his poplin shor",anger
If you have symptoms that you think may be caused by food intolerance you should not feel affronted if the doctor 's initial questions seem rather personal and irrelevant to the aches and pains being suffe,anger
"` I do n't ask about your private affairs , now do I ? "" he said , in a mildly affronted t",anger
The woman was not affron,anger
"He ignored the affronted expression that crossed Isabel 's face at this sardonic rejoinder , and contin",anger
"When another patron tried to step in , the enraged lover flew at ",anger
Then she must sit in the sun before hauling it back up and altogether I was enraged and wished I was in a condition to show her how it should be d,anger
"Barbarossa sent a mandate requiring Milan to give up her claims , but the Milanese consuls tore up the document , and the imperial ambassador fled an enraged cr",anger
This act of selfless good nature earned her a fine of one hundred francs and caused a riot in the Latin Quarter when enraged fans besieged the Prefecture of Pol,anger
When he saw this he was further enraged and started towards the seer with an ,anger
"According to Sheila , Caan was enraged and charged at ",anger
"The enraged animal charged into Christopher Rogers , pinning him to the gro",anger
This can be dangerous work : three field workers in Korup were trapped behind a tree by an enraged elephant after their tranquilliser dart missed its tar,anger
Furious Tory MPs now want to go to the High Court to force a new bal,anger
Though later when I did the piece in Vienna I was furious when the orchestra showed up with five basses and a dozen first viol,anger
Lenin was furious when he learned about,anger
They looked furious when they saw our faces peering in and made frantic signs for us to close the curtains ag,anger
Mitchum was furious when he heard t,anger
She had been furious when she saw my mask was ,anger
Irishman Mr MacSharry was so furious about Mr Delors ' interference that he resigned his p,anger
Thames Valley Police are known to be furious about the c,anger
Fruit and vegetable growers in the area are furious about the decis,anger
His parents were furious over the engagement busin,anger
"The Lancashire members were furious when they heard that Gooch and the other England selectors had axed Red Rose favourite Phil DeFreitas , preferring Essex pacemen Neil Foster and Mark Il",anger
The butcher becomes incen,anger
"Lineker became incensed when Taylor went public , not only questioning whether Lineker should remain as captain , but whether his form justified a place in the side -- even though he was maintaining his phenomenal strike r",anger
"Lin Foh seemed incensed , but kept his voice down as they reached the outside steps of the Coroner 's Co",anger
In her incensed whisper she called me names I did n't underst,anger
"De Gaulle was incensed , ordered Massu 's recall to Paris , and , against the advice of several senior advisers , insisted that Massu should not be permitted to return to his comm",anger
The bull tossed the effigy out of their hands and became very infuriate,anger
The EC was infuria,anger
"In England wild storms swept the country , and commuters were infuriated and inconvenienced by the ASLEF disp",anger
The infuriated Milan Cardinal told the city governor that both the Chief of Police and the governor would be excommunicated if Landriani was not immediately released back to the conv,anger
"An infuriated Charles ordered the battering of Newgate , where artillery breached the wall and hit the nearby Carmelite house ( now Whitefriars Museum where Civil War will be displayed ) supposedly killing two of the occupa",anger
Lady followed her example rather than suffer at the hands of her infuriated mas,anger
"Matilda looked right back into the flashing eyes of this infuriated female giant and said with total calmness , ` I have not moved away from my desk , Miss Trunchbull , since the lesson be",anger
In Oviedo an infuriated mob was only prevented from lynching the distinguished poet Melndez Valds by the appearance of priests with the exposed h,anger
The insurance cover is designed to protect intermediaries against suits for damages brought by irate custom,anger
"Hamnett became irate and , alleging breach of contract and damage to her image , threatened to sue him for a 500,",anger
"At the sixth congress , in 1986 , irate delegates rejected a ridiculously optimistic programme that had been drafted in secret by Le Duan , the then secretary-gene",anger
This week an irate mother reportedly stormed into a London school and hauled her 15-year-old daughter out of a class in elementary sapph,anger
"The onlookers at first thought this accident was part of the show and were creased with laughter , making the poor man even more ir",anger
NURSES are being given acting lessons -- to help them cope with irate patie,anger
Michael Stein was trying unsuccessfully to calm an irate customer who was arguing about his b,anger
"Rebecca went in search of her bag , and Lissa sent an irate look in Adam 's direct",anger
Thus if a particularly irate husband pronounced the words three times in the heat of the moment the divorce was permanent and could not be rever,anger
"There was one teacher who used to get so mad that she would throw slates around , with the whole class ducking out of the ",anger
He says that he was so mad that he got a knife to scare t,anger
"I shrug my shoulders , for no matter how mad he gets , he ca n't duff me in , he 's stuck in bed , which is his hard che",anger
"How mad we 've been , ",anger
She really was mad about what she 'd just found in her free,anger
But he still feels miffed and mystified as to why manager Kevin Keegan discarded him so readily from St James ' Park and why no other Premier League clubs were willing to hire his lethal ski,anger
"Bank customers are notoriously slow to shift their business , even if they are mif",anger
"The reporter , whose English was stilted and hesitant , tried to get an answer from a miffed Atherton who refused saying he had already answered the same ques",anger
Some members of the UN Security Council will be mi,anger
But conservatives are also miffed about Foster 's long ties to the Planned Parenthood Federation of America and the fact that his teen-age pregnancy program dispenses contracept,anger
"A miffed European Parliament head , President Jose Maria Gil -Robles , who is visiting Paris , promptly canceled a scheduled stop at de Charette 's office --- pending an apo",anger
"If Russia was miffed about the membership plans , other East European nations were delig",anger
She was offended and took it all persona,anger
"He hoped she was n't offended , as a Times repor",anger
"Indenbaum knew how badly Modigliani needed money so he tried to offer him a sum within his means for the beautiful oil , but Modigliani was offended and obliged Indenbaum to accept the portrait as a pres",anger
Nutty was not offen,anger
Mrs Friar looked offended but contin,anger
"The challenge was accepted and amidst cheers from a group of semi-inebriated local husbands , the offended owner headed out the door in search of a couple of friendly Gar",anger
"In icy tones , the offended bureaucrat replied : ` For future reference , you will call me Mr Hooton , not Richar",anger
"The offended Titan lumbered forward and stamped upon one Raider , crushing it underf",anger
The Doctor looked offen,anger
"Not everybody wants   and trailed into silence , for Lily 's eyelids were now fluttering , holding back offended te",anger
"I do n't care if you 're offended , that 's the trut",anger
"Albert was offended , and swung his legs athletically out of bed , wincing on the distant side of his f",anger
"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in ",anger
The law said nothing about duels between species which were not considered to be human -- although that did not prevent an offended party from seeking recou,anger
I laughed -- I did n't feel offen,anger
"The elite were offended , but the common people loved",anger
"He did n't seem offended , he did n't exactly appear contr",anger
He looks offended when I tell him he is perceived as a man 's ,anger
""" A little offended , Bagshot put the key in the lock and opened the d",anger
He looked offended but I guessed his idea of discretion was swapping his length of lead pipe for a rubber trunch,anger
"My hands dart indignantly about my desk as if they were offended mice , opening files , annotating minutes , picking up the recei",anger
"That may not , however , be enough for the offended part",anger
"The more resentful and unforgiving Willie Morgan , was taken to court and then had to terminate a lucrative six year contract after only nine mon",anger
"` No , "" she replied briefly , feeling more and more resent",anger
"When he took his hand away still saying nothing , she felt slightly hurt and resent",anger
"Rock became aware that the thrilling , magical father , who had taken his young son backstage , on the road , drinking , water-skiiing , was gradually becoming a resentful tyr",anger
"On a recent visit to a day centre , which served both younger disabled and old people , I was told that old people were envious and resentful when computer learning was introduced for the younger disabled peo",anger
"Residential workers are faced with youngsters who are not only anxious and resentful about family events , but may also be mistrustful of those who try to help t",anger
Carlie and Harvey feel bitter and resentful about the way they 've been trea,anger
"I coped at the time but now , five years on , I feel guilty and resentful about the whole aff",anger
"In a low , resentful voice , Cullam said , ` I was s",anger
"I told Dana I could no longer bear the atmosphere of the city , the right-wing bullies , the Falangists , the deadening work of teaching mostly bored and resentful stude",anger
He felt their resentful eyes burning the nape of his n,anger
Michelle did not raise her head from Tess 's shoulder and the resentful words were muff,anger
Lucy sent him a resentful glance while adding an explanation for her prese,anger
I said I thought Surkov felt resentful because the novels had n't made more mo,anger
"I have grown up to be distrustful of men , doubtful of my own goodness , extremely resentful and explosively an",anger
"She looked a little less resentful than earlier , and -- dare he hope it ? -- even slightly anxious for ",anger
She felt rather ri,anger
"At once regretting that she had let herself become riled , she delved into her bag and came out with a bar of s",anger
"Two could play the same game , and the Russian was now ri",anger
She 's really riled ,anger
And found to his annoyance that he was grinding his te,anger
"It joined me for the rest of the holiday , much to the annoyance of my fellow passeng",anger
"Busking or playing musical instruments in the Underground , to the annoyance of other passengers , is an of",anger
"It was after noon by the time we actually got sorted , much to the annoyance of the lady from the Public Relations company who had hired",anger
"He shows his annoyance with some intimidating facial expression , backed up by a sparse selection of adjectival punctuation invariably using the ` f "" word , which he uses with considerable eff",anger
To her annoyance a warm blush was steadily creeping into her che,anger
"` I am practical , "" Jessamy insisted with some annoya",anger
"Laura 's normally full , warm lips tightened with annoya",anger
Liz suppressed her annoyance before it could take h,anger
She stopped as she saw the look of annoyance on his f,anger
Faint annoyance began to show on Major Tzann 's f,anger
